,Unnamed: 0,drug_name,drug_link,drug_id
20456,20456,"Tylenol Cold Multi-Symptom (Acetaminophen, Dextromethorphan, and Phenylephrine Liquid)",/cdi/tylenol-cold-multi-symptom-acetaminophen-dextromethorphan-and-phenylephrine-liquid.html,190-1645
20457,20457,"Tylenol Cold Multi-Symptom (Acetaminophen, Doxylamine, Dextromethorphan, and Phenylephrine Liquid)",/cdi/tylenol-cold-multi-symptom-acetaminophen-doxylamine-dextromethorphan-and-phenylephrine-liquid.html,11-0
20458,20458,Tylenol Cold Multi-Symptom Daytime,/mtm/tylenol-cold-multi-symptom-daytime.html,190-1645
20459,20459,Tylenol Cold Multi-Symptom Nighttime,/mtm/tylenol-cold-multi-symptom-nighttime.html,11-0
20460,20460,Tylenol Cold Multi-Symptom Severe,/mtm/tylenol-cold-multi-symptom-severe.html,109-0
20461,20461,Tylenol Cold Relief,/cdi/tylenol-cold-relief.html,11-0
20462,20462,Tylenol Cold Relief Nighttime,/mtm/tylenol-cold-relief-nighttime.html,11-0
20463,20463,Tylenol Cold Severe Congestion,/cdi/tylenol-cold-severe-congestion.html,190-1645
20464,20464,"Tylenol Cough/Sore Throat (Acetaminophen, Dextromethorphan, and Doxylamine Liquid)",/cdi/tylenol-cough-sore-throat-acetaminophen-dextromethorphan-and-doxylamine-liquid.html,3321-0
20465,20465,Tylenol Cough/Sore Throat (Acetaminophen and Dextromethorphan Liquid),/cdi/tylenol-cough-sore-throat-acetaminophen-and-dextromethorphan-liquid.html,172-0
20466,20466,Tylenol Infants,/cdi/tylenol-infants.html,109-0
20467,20467,Tylenol Junior,/cdi/tylenol-junior.html,243-0
20468,20468,Tylenol Maximum Strength Flu Nighttime,/cdi/tylenol-maximum-strength-flu-nighttime.html,1424-9047
20469,20469,Tylenol NightTime Cold & Flu,/cdi/tylenol-nighttime-cold-flu.html,55-0
20470,20470,Tylenol Oral,/cons/tylenol-oral.html,0-0
20471,20471,Tylenol PM,/mtm/tylenol-pm.html,190-1645
20472,20472,Tylenol Severe Allergy,/cdi/tylenol-severe-allergy.html,100-0
20473,20473,Tylenol Sinus Congestion Nighttime,/mtm/tylenol-sinus-congestion-nighttime.html,168-0
20474,20474,Tylenol Sinus Congestion and Pain,/mtm/tylenol-sinus-congestion-and-pain.html,1310-782
20475,20475,"Tylenol Sinus Congestion/Pain (Acetaminophen, Chlorpheniramine, and Phenylephrine Tablets)",/cdi/tylenol-sinus-congestion-pain-acetaminophen-chlorpheniramine-and-phenylephrine-tablets.html,168-0
20476,20476,Tylenol Sinus Congestion/Pain (Acetaminophen and Phenylephrine Tablets),/cdi/tylenol-sinus-congestion-pain-acetaminophen-and-phenylephrine-tablets.html,1310-782
20477,20477,Tylenol Sore Throat Nighttime,/mtm/tylenol-sore-throat-nighttime.html,3321-0
20478,20478,Tylenol Warming Cold Multi-Symptom Nighttime,/mtm/tylenol-warming-cold-multi-symptom-nighttime.html,54-0
20479,20479,Tylenol Warming Cough & Sore Throat Nightime,/mtm/tylenol-warming-cough-sore-throat-nightime.html,53-0
20480,20480,Tylenol w/ Codeine,/cdi/tylenol-w-codeine.html,1310-782
20481,20481,Tylenol w/Codeine #3,/cons/tylenol-w-codeine-3.html,48-0
20482,20482,Tylenol w/Codeine #4,/cons/tylenol-w-codeine-4.html,48-0
20483,20483,Tylenol Women’s Menstrual Relief,/cdi/tylenol-women-s-menstrual-relief.html,184-0
20484,20484,Tylophen,/cdi/tylophen.html,273-0
20485,20485,Tylophora,/npc/tylophora.html,0-0
20486,20486,Tylox,/tylox.html,2333-1544
20487,20487,Tymlos,/tymlos.html,459-0
20488,20488,Typhim VI,/mtm/typhim-vi.html,243-0
20489,20489,Typhoid Vaccine,/monograph/typhoid-vaccine.html,11-2735
20490,20490,Typhoid Vaccine (Capsules),/cdi/typhoid-vaccine-capsules.html,11-2735
20491,20491,"Typhoid vaccine (inactivated), injection",/mtm/typhoid-vaccine-inactivated-injection.html,2333-1544
20492,20492,"Typhoid vaccine, inactivated Subcutaneous, Injection",/cons/typhoid-vaccine-inactivated-subcutaneous-injection.html,0-0
20493,20493,Typhoid Vaccine (Injection),/cdi/typhoid-vaccine-injection.html,2333-1544
20494,20494,"Typhoid vaccine, live",/cons/typhoid-vaccine-live.html,11-2735
20495,20495,"Typhoid vaccine (live), oral",/mtm/typhoid-vaccine-live-oral.html,11-2735
20496,20496,Typhoid vi polysaccharide vaccine Intramuscular,/cons/typhoid-vi-polysaccharide-vaccine-intramuscular.html,2333-1544
20497,20497,Tyrosine,/mtm/tyrosine.html,0-0
20498,20498,Tysabri,/tysabri.html,190-1645
20499,20499,Tyvaso,/tyvaso.html,109-0
20500,20500,Tyzeka,/tyzeka.html,3186-14316
20501,20501,Tyzine,/cdi/tyzine.html,11-0
20502,20502,UAD Caine,/mtm/uad-caine.html,10-0
20503,20503,Ubiquinone,/npc/ubiquinone.html,210-0
20504,20504,Ubiquinone coenzyme Q-10,/mtm/ubiquinone-coenzyme-q-10.html,210-0
20505,20505,Uceris,/uceris.html,172-0
20506,20506,Uceris (Budesonide Extended-Release Tablets),/cdi/uceris-budesonide-extended-release-tablets.html,172-0
20507,20507,Uceris (Budesonide Rectal Foam),/cdi/uceris-budesonide-rectal-foam.html,172-0
20508,20508,Uceris Foam,/pro/uceris-foam.html,172-0
20509,20509,Uceris Rectal,/cons/uceris-rectal.html,172-0
20510,20510,Uceris Tablets,/pro/uceris-tablets.html,172-0
20511,20511,U-Cort,/cdi/u-cort.html,1126-657
20512,20512,Udderdine 110,/pro/udderdine-110.html,0-0
20513,20513,Udder Wash Concentrate175,/pro/udder-wash-concentrate175.html,0-0
20514,20514,Udenyca,/mtm/udenyca.html,3867-0
20515,20515,U-Kera,/mtm/u-kera.html,0-0
20516,20516,UlcerGard,/pro/ulcergard.html,0-0
20517,20517,Ulesfia,/ulesfia.html,0-0
20518,20518,Ulipristal,/mtm/ulipristal.html,243-3224
20519,20519,Ulipristal Acetate,/monograph/ulipristal-acetate.html,243-3224
20520,20520,Ulipristal Tablets (Ella),/cdi/ulipristal-tablets-ella.html,243-3224
20521,20521,Uloric,/uloric.html,127-0
20522,20522,Ultacan,/pro/ultacan.html,9-0
20523,20523,Ultane,/ultane.html,5-0
20524,20524,Ultane Amerinet,/cons/ultane-amerinet.html,243-3224
20525,20525,Ultane Novation,/cons/ultane-novation.html,243-3224
20526,20526,UltimateCare ONE NF,/pro/ultimatecare-one-nf.html,10-0
20527,20527,Ultiva,/mtm/ultiva.html,118-3185
20528,20528,Ultomiris,/ultomiris.html,0-0
20529,20529,Ultracaps,/cons/ultracaps.html,2333-1544
20530,20530,Ultracet,/ultracet.html,1310-782
20531,20531,Ultracin,/cdi/ultracin.html,210-0
20532,20532,Ultracin T,/cdi/ultracin-t.html,0-0
20533,20533,Ultra Control,/pro/ultra-control.html,0-0
20534,20534,Ultra Enerforce,/cdi/ultra-enerforce.html,243-3197
20535,20535,UltraFlora Immune Health,/cdi/ultraflora-immune-health.html,0-0
20536,20536,Ultra Freeda A-Free,/cdi/ultra-freeda-a-free.html,210-0
20537,20537,Ultra Freeda With Iron,/cdi/ultra-freeda-with-iron.html,210-0
20538,20538,Ultra Freeda Iron-Free,/cdi/ultra-freeda-iron-free.html,210-0
20539,20539,Ultra Fresh,/mtm/ultra-fresh.html,0-0
20540,20540,Ultra Fresh PM,/cdi/ultra-fresh-pm.html,0-0
20541,20541,Ultra Lubricant Eye Drops,/cdi/ultra-lubricant-eye-drops.html,0-0
20542,20542,Ultralytic 2 topical,/mtm/ultralytic-2-topical.html,0-0
20543,20543,Ultralytic topical,/mtm/ultralytic-topical.html,0-0
20544,20544,Ultram,/ultram.html,11-0
20545,20545,Ultram ER,/mtm/ultram-er.html,560-284
20546,20546,Ultra Mide 25,/cdi/ultra-mide-25.html,0-0
20547,20547,Ultra Mide Topical,/cons/ultra-mide-topical.html,750-10679
20548,20548,Ultram ODT,/pro/ultram-odt.html,189-84
20549,20549,Ultramop Topical,/cons/ultramop-topical.html,3812-0
20550,20550,Ultra-Natal,/mtm/ultra-natal.html,10-0
20551,20551,Ultrasal-ER,/pro/ultrasal-er.html,103-0
20552,20552,UltraTag RBC,/pro/ultratag-rbc.html,0-0
20553,20553,Ultra-TechneKow DTE,/pro/ultra-technekow-dte.html,0-0
20554,20554,Ultra-TechneKow V4,/pro/ultra-technekow-v4.html,0-0
20555,20555,Ultravate,/mtm/ultravate.html,133-0
20556,20556,Ultravate Cream,/pro/ultravate-cream.html,133-0
20557,20557,Ultravate (Halobetasol Cream and Ointment),/cdi/ultravate-halobetasol-cream-and-ointment.html,133-0
20558,20558,Ultravate (Halobetasol Lotion),/cdi/ultravate-halobetasol-lotion.html,133-0
20559,20559,Ultravate Lotion,/pro/ultravate-lotion.html,167-0
20560,20560,Ultravate X,/cdi/ultravate-x.html,11-2689
20561,20561,Ultravate X Cream,/mtm/ultravate-x-cream.html,190-1645
20562,20562,Ultravate X Ointment,/mtm/ultravate-x-ointment.html,190-1645
20563,20563,Ultravist,/cdi/ultravist.html,2105-1372
20564,20564,Ultravist Injection,/pro/ultravist-injection.html,2105-1372
20565,20565,Ultresa,/ultresa.html,1126-10720
20566,20566,Umeclidinium,/mtm/umeclidinium.html,1126-657
20567,20567,Umeclidinium Bromide,/monograph/umeclidinium-bromide.html,1126-657
20568,20568,Umeclidinium Inhalation,/cons/umeclidinium-inhalation.html,1126-657
20569,20569,Umeclidinium and vilanterol,/mtm/umeclidinium-and-vilanterol.html,2333-1544
20570,20570,Umeclidinium and vilanterol Inhalation,/cons/umeclidinium-and-vilanterol-inhalation.html,2333-1544
20571,20571,Umecta,/mtm/umecta.html,0-0
20572,20572,Umecta Emulsion,/pro/umecta-emulsion.html,0-0
20573,20573,Umecta Mousse,/pro/umecta-mousse.html,0-0
20574,20574,Umecta Nail Film,/pro/umecta-nail-film.html,0-0
20575,20575,Umecta PD,/pro/umecta-pd.html,0-0
20576,20576,Umecta PD Topical Suspension,/pro/umecta-pd-topical-suspension.html,0-0
20577,20577,Umecta Topical Suspension,/pro/umecta-topical-suspension.html,0-0
20578,20578,Unasyn,/mtm/unasyn.html,97-0
20579,20579,Undecylenic Acid and Derivatives Cream and Ointment,/cdi/undecylenic-acid-and-derivatives-cream-and-ointment.html,0-0
20580,20580,Undecylenic Acid and Derivatives Liquid,/cdi/undecylenic-acid-and-derivatives-liquid.html,0-0
20581,20581,Undecylenic Acid and Derivatives Powder,/cdi/undecylenic-acid-and-derivatives-powder.html,0-0
20582,20582,Undecylenic acid topical,/mtm/undecylenic-acid-topical.html,0-0
20583,20583,Undelenic,/mtm/undelenic.html,0-0
20584,20584,Uni-Cenna,/cons/uni-cenna.html,896-1617
20585,20585,Uni-Otic,/cdi/uni-otic.html,0-0
20586,20586,Unipen,/monograph/unipen.html,3867-0
20587,20587,Uniphyl,/cons/uniphyl.html,1126-657
20588,20588,Uniprim Powder,/pro/uniprim-powder.html,0-0
20589,20589,Uniretic,/mtm/uniretic.html,1540-4645
20590,20590,Unisom,/mtm/unisom.html,190-1645
20591,20591,Unisom with Pain Relief,/mtm/unisom-with-pain-relief.html,1310-782
20592,20592,Unisom Sleepgels Maximum Strength,/mtm/unisom-sleepgels-maximum-strength.html,276-0
20593,20593,Unisom SleepMelts,/cdi/unisom-sleepmelts.html,1310-782
20594,20594,Uni-Tann D,/cons/uni-tann-d.html,0-0
20595,20595,Unithroid,/cons/unithroid.html,172-0
20596,20596,Unituxin,/mtm/unituxin.html,102-0
20597,20597,Univasc,/mtm/univasc.html,243-0
20598,20598,Unoprostone,/cdi/unoprostone.html,382-0
20599,20599,Unoprostone Ophthalmic,/cons/unoprostone-ophthalmic.html,382-0
20600,20600,Upadacitinib,/cdi/upadacitinib.html,6-0
20601,20601,UpCal D,/mtm/upcal-d.html,3871-0
20602,20602,UpSpringbaby D,/mtm/upspringbaby-d.html,133-0
20603,20603,Uptravi,/uptravi.html,2144-13840
20604,20604,Up and Up Acid Controller Complete,/pro/up-and-up-acid-controller-complete.html,5-0
20605,20605,Up and Up Acid Reducer,/pro/up-and-up-acid-reducer.html,1665-15418
20606,20606,Up and Up All Day Allergy Relief,/pro/up-and-up-all-day-allergy-relief.html,11-0
20607,20607,Up and Up All Day Allergy Relief D,/pro/up-and-up-all-day-allergy-relief-d.html,9-0
20608,20608,Up and Up Anti-Diarrheal Solution,/pro/up-and-up-anti-diarrheal-solution.html,1661-12434
20609,20609,Up & Up Bismuth - Regular Strength,/cons/up-up-bismuth-regular-strength.html,243-0
20610,20610,Up and Up Childrens All Day Allergy Relief,/pro/up-and-up-childrens-all-day-allergy-relief.html,95-0
20611,20611,Up and Up Children's Ibuprofen Oral Suspension,/pro/up-and-up-children-s-ibuprofen-oral-suspension.html,11-0
20612,20612,Up & Up Extra Strength Bismuth,/cons/up-up-extra-strength-bismuth.html,243-0
20613,20613,Up and Up Migraine Relief,/pro/up-and-up-migraine-relief.html,11-0
20614,20614,Up and Up Minoxidil,/pro/up-and-up-minoxidil.html,190-1645
20615,20615,Up and Up Naproxen Sodium,/pro/up-and-up-naproxen-sodium.html,11-0
20616,20616,Up and Up Nicotine,/pro/up-and-up-nicotine.html,233-109
20617,20617,Up and Up Temporary Minor Arthritis Pain Relief,/pro/up-and-up-temporary-minor-arthritis-pain-relief.html,172-0
20618,20618,Up and Up Tioconazole 1,/pro/up-and-up-tioconazole-1.html,0-0
20619,20619,Uralgic,/pro/uralgic.html,2378-12872
20620,20620,Uramaxin,/mtm/uramaxin.html,0-0
20621,20621,Uramaxin Cream,/pro/uramaxin-cream.html,0-0
20622,20622,Uramaxin Foam,/pro/uramaxin-foam.html,0-0
20623,20623,Uramaxin GT,/pro/uramaxin-gt.html,0-0
20624,20624,Uramaxin Lotion,/pro/uramaxin-lotion.html,0-0
20625,20625,Uramaxin Pads,/pro/uramaxin-pads.html,0-0
20626,20626,Uramaxin TS Cream,/pro/uramaxin-ts-cream.html,0-0
20627,20627,Uramaxin (Urea Cream and Ointment),/cdi/uramaxin-urea-cream-and-ointment.html,0-0
20628,20628,Uramaxin (Urea Gel),/cdi/uramaxin-urea-gel.html,0-0
20629,20629,Uramaxin (Urea in Lactic Acid or Ammonium Lactate Foam),/cdi/uramaxin-urea-in-lactic-acid-or-ammonium-lactate-foam.html,0-0
20630,20630,Uramaxin (Urea Lotion),/cdi/uramaxin-urea-lotion.html,0-0
20631,20631,Uramit MB,/mtm/uramit-mb.html,133-0
20632,20632,Urasal,/cons/urasal.html,243-13622
20633,20633,URE-39 Cream,/pro/ure-39-cream.html,0-0
20634,20634,Urea 45% Cream,/pro/urea-45-cream.html,0-0
20635,20635,Urea 47% Cream,/pro/urea-47-cream.html,0-0
20636,20636,Urea 50 Gel,/pro/urea-50-gel.html,0-0
20637,20637,Urea-C40,/cdi/urea-c40.html,0-0
20638,20638,Ureacin-10,/mtm/ureacin-10.html,0-0
20639,20639,Ureacin-20,/cdi/ureacin-20.html,0-0
20640,20640,Urea Cloths,/pro/urea-cloths.html,0-0
20641,20641,Urea Cream,/pro/urea-cream.html,0-0
20642,20642,Urea Cream and Ointment,/cdi/urea-cream-and-ointment.html,0-0
20643,20643,Urea Emulsion,/pro/urea-emulsion.html,0-0
20644,20644,Urea Foam,/cdi/urea-foam.html,0-0
20645,20645,Urea Gel,/cdi/urea-gel.html,0-0
20646,20646,Urea Gel Applicator,/pro/urea-gel-applicator.html,0-0
20647,20647,Urea Hydrating Foam,/pro/urea-hydrating-foam.html,0-0
20648,20648,Urea and Hydrocortisone,/cdi/urea-and-hydrocortisone.html,1126-657
20649,20649,Urea in Ammonium Lactate Cream,/cdi/urea-in-ammonium-lactate-cream.html,0-0
20650,20650,Urea in Lactic Acid or Ammonium Lactate Foam,/cdi/urea-in-lactic-acid-or-ammonium-lactate-foam.html,0-0
20651,20651,Urea Intravenous,/cons/urea-intravenous.html,0-0
20652,20652,Urea in Zinc/Lactic Acid Emulsion,/cdi/urea-in-zinc-lactic-acid-emulsion.html,0-0
20653,20653,Urea in Zinc/Lactic Acid Nail Stick,/cdi/urea-in-zinc-lactic-acid-nail-stick.html,0-0
20654,20654,Urealac,/pro/urealac.html,0-0
20655,20655,Urealac Topical Suspension,/pro/urealac-topical-suspension.html,0-0
20656,20656,Urea Lotion,/cdi/urea-lotion.html,0-0
20657,20657,Urea Nail Film and Hyaluronic Acid Gel Kit,/cdi/urea-nail-film-and-hyaluronic-acid-gel-kit.html,0-0
20658,20658,Urea Nail Gel,/mtm/urea-nail-gel.html,0-0
20659,20659,Urea Nail Stick,/pro/urea-nail-stick.html,0-0
20660,20660,Urea Nail (Urea in Zinc/Lactic Acid Nail Stick),/cdi/urea-nail-urea-in-zinc-lactic-acid-nail-stick.html,0-0
20661,20661,Urea Nail (Urea Nail Film and Hyaluronic Acid Gel Kit),/cdi/urea-nail-urea-nail-film-and-hyaluronic-acid-gel-kit.html,0-0
20662,20662,Urea Ointment,/pro/urea-ointment.html,0-0
20663,20663,Urea Solution,/cdi/urea-solution.html,0-0
20664,20664,Urea Suspension,/cdi/urea-suspension.html,0-0
20665,20665,Urea (Systemic),/cdi/urea-systemic.html,243-3224
20666,20666,Urea topical,/mtm/urea-topical.html,0-0
20667,20667,Urecholine,/mtm/urecholine.html,2333-1544
20668,20668,Ure-K,/cdi/ure-k.html,0-0
20669,20669,Urelle,/mtm/urelle.html,133-0
20670,20670,Ure-Na,/cdi/ure-na.html,11-0
20671,20671,Uretron D/S,/cdi/uretron-d-s.html,243-13622
20672,20672,Urevaz,/cdi/urevaz.html,0-0
20673,20673,Urevaz Cream,/pro/urevaz-cream.html,0-0
20674,20674,Urex,/cons/urex.html,109-0
20675,20675,Uribel,/mtm/uribel.html,1310-782
20676,20676,Uricalm,/mtm/uricalm.html,896-1617
20677,20677,Uricalm Intensive,/mtm/uricalm-intensive.html,7-0
20678,20678,Uridine triacetate,/mtm/uridine-triacetate.html,124-0
20679,20679,Uridine Triacetate (Vistogard),/cdi/uridine-triacetate-vistogard.html,124-0
20680,20680,Uridine Triacetate (Xuriden),/cdi/uridine-triacetate-xuriden.html,124-0
20681,20681,Urimar-T,/mtm/urimar-t.html,2333-2019
20682,20682,Urinary Pain Relief,/cdi/urinary-pain-relief.html,1310-782
20683,20683,Urin D/S,/mtm/urin-d-s.html,318-0
20684,20684,Urised,/cons/urised.html,0-0
20685,20685,Urispas,/mtm/urispas.html,243-0
20686,20686,Uristat,/cons/uristat.html,11-0
20687,20687,UR N-C,/mtm/ur-n-c.html,2333-1544
20688,20688,UR N-C Urinary Antiseptic,/pro/ur-n-c-urinary-antiseptic.html,2378-12872
20689,20689,Uro-458,/cdi/uro-458.html,1-0
20690,20690,UroAv-81,/cdi/uroav-81.html,1-0
20691,20691,UroAv-B,/cdi/uroav-b.html,1-0
20692,20692,Urobiotic,/pro/urobiotic.html,0-0
20693,20693,Uro-BLUE,/cdi/uro-blue.html,71-0
20694,20694,Uro-BLUE Tablets,/pro/uro-blue-tablets.html,1-0
20695,20695,Urocit-K,/mtm/urocit-k.html,127-0
20696,20696,Urocit-K 10,/cdi/urocit-k-10.html,243-3197
20697,20697,Urocit-K 10 Oral,/cons/urocit-k-10-oral.html,243-3197
20698,20698,"Urocit-K 10 Oral, Parenteral",/cons/urocit-k-10-oral-parenteral.html,0-0
20699,20699,Urocit-K 15,/cdi/urocit-k-15.html,243-3197
20700,20700,Urocit-K 15 Oral,/cons/urocit-k-15-oral.html,243-3197
20701,20701,Urocit-K 5,/cdi/urocit-k-5.html,243-3197
20702,20702,Urocit-K 5 Oral,/cons/urocit-k-5-oral.html,243-3197
20703,20703,Uroeze,/pro/uroeze.html,0-0
20704,20704,Urofollitropin,/mtm/urofollitropin.html,1159-0
20705,20705,"Urofollitropin Intramuscular, Subcutaneous, Injection",/cons/urofollitropin-intramuscular-subcutaneous-injection.html,1159-0
20706,20706,Urogesic-Blue,/mtm/urogesic-blue.html,1835-16017
20707,20707,Urokinase,/mtm/urokinase.html,243-3224
20708,20708,Urokinase Intravenous,/cons/urokinase-intravenous.html,243-3224
20709,20709,Uro-L,/mtm/uro-l.html,1656-1785
20710,20710,Urolet MB,/cdi/urolet-mb.html,1-0
20711,20711,URO-L Tablets,/pro/uro-l-tablets.html,2378-12872
20712,20712,Uro-Mag,/mtm/uro-mag.html,2333-1544
20713,20713,Uro-MP,/cdi/uro-mp.html,71-0
20714,20714,URO-MP Capsules,/pro/uro-mp-capsules.html,2378-12872
20715,20715,Urophen MB,/cdi/urophen-mb.html,672-0
20716,20716,Uroxatral,/uroxatral.html,243-0
20717,20717,Urso,/mtm/urso.html,138-0
20718,20718,Urso 250,/cdi/urso-250.html,138-0
20719,20719,Ursodiol,/mtm/ursodiol.html,138-0
20720,20720,Ursodiol Capsules,/pro/ursodiol-capsules.html,138-0
20721,20721,Urso Forte,/mtm/urso-forte.html,138-0
20722,20722,Ustekinumab,/mtm/ustekinumab.html,1983-1279
20723,20723,Ustekinumab Intravenous Infusion,/cdi/ustekinumab-intravenous-infusion.html,1983-1279
20724,20724,Ustekinumab Subcutaneous,/cons/ustekinumab-subcutaneous.html,0-0
20725,20725,Ustekinumab Subcutaneous Injection,/cdi/ustekinumab-subcutaneous-injection.html,1983-1279
20726,20726,Ustell,/mtm/ustell.html,243-3197
20727,20727,UTA,/mtm/uta.html,2333-1544
20728,20728,UTA Capsules,/pro/uta-capsules.html,1-0
20729,20729,UTAC tablets,/pro/utac-tablets.html,86-0
20730,20730,Utibron Neohaler,/utibron-neohaler.html,109-0
20731,20731,Uticap,/cdi/uticap.html,1-0
20732,20732,Uti-Free,/pro/uti-free.html,0-0
20733,20733,Utira-C,/mtm/utira-c.html,1126-657
20734,20734,Utira-C Tablets,/pro/utira-c-tablets.html,2378-12872
20735,20735,UTI Relief,/cons/uti-relief.html,1310-782
20736,20736,Utopic,/mtm/utopic.html,0-0
20737,20737,Utopic Cream,/pro/utopic-cream.html,0-0
20738,20738,Utrona-C,/cdi/utrona-c.html,273-0
20739,20739,Uvadex,/cdi/uvadex.html,2333-1544
20740,20740,Uvadex injection,/mtm/uvadex-injection.html,2333-1544
20741,20741,Uva Ursi,/npc/uva-ursi.html,0-0
20742,20742,U40 Foam,/pro/u40-foam.html,0-0
20743,20743,Vabomere,/mtm/vabomere.html,3982-0
20744,20744,Vabomere (combination),/monograph/vabomere-combination.html,3982-0
20745,20745,Vabomere Injection,/pro/vabomere-injection.html,3982-0
20746,20746,Vaccinia,/vaccinia.html,3983-0
20747,20747,"Vaccinia immune globulin, human Intravenous",/cons/vaccinia-immune-globulin-human-intravenous.html,3983-0
20748,20748,Vaccinia Immune Globulin (Intravenous),/ppa/vaccinia-immune-globulin-intravenous.html,3983-0
20749,20749,VacuStim Black,/pro/vacustim-black.html,1465-0
20750,20750,VacuStim Wound Therapy Kit,/pro/vacustim-wound-therapy-kit.html,1465-0
20751,20751,Vagifem,/cdi/vagifem.html,172-0
20752,20752,Vagifem local,/mtm/vagifem-local.html,172-0
20753,20753,Vagifem Vaginal,/cons/vagifem-vaginal.html,2333-1544
20754,20754,Vagistat-1,/mtm/vagistat-1.html,0-0
20755,20755,Vagistat-3,/mtm/vagistat-3.html,210-0
20756,20756,Valacyclovir,/valacyclovir.html,100-0
20757,20757,Valacyclovir Hydrochloride,/monograph/valacyclovir-hydrochloride.html,100-0
20758,20758,Valbazen,/pro/valbazen.html,0-0
20759,20759,Valbenazine,/mtm/valbenazine.html,363-163
20760,20760,Valbenazine Tosylate,/monograph/valbenazine-tosylate.html,363-163
20761,20761,Valchlor,/valchlor.html,0-0
20762,20762,Valchlor Gel,/pro/valchlor-gel.html,0-0
20763,20763,"Valchlor Gel, Non-medicated",/pro/valchlor-gel-non-medicated.html,0-0
20764,20764,Valcyte,/mtm/valcyte.html,172-0
20765,20765,Valcyte (Valganciclovir Oral Solution),/cdi/valcyte-valganciclovir-oral-solution.html,172-0
20766,20766,Valcyte (Valganciclovir Tablets),/cdi/valcyte-valganciclovir-tablets.html,172-0
20767,20767,Valdecoxib,/cons/valdecoxib.html,2333-1544
20768,20768,Valerian,/mtm/valerian.html,1-10727
20769,20769,Valerian Root,/mtm/valerian-root.html,190-1645
20770,20770,Valganciclovir,/mtm/valganciclovir.html,243-13622
20771,20771,Valganciclovir Hydrochloride,/monograph/valganciclovir-hydrochloride.html,243-13622
20772,20772,Valganciclovir Oral Solution,/cdi/valganciclovir-oral-solution.html,243-13622
20773,20773,Valganciclovir Solution,/pro/valganciclovir-solution.html,243-13622
20774,20774,Valganciclovir Tablets,/cdi/valganciclovir-tablets.html,243-13622
20775,20775,Validerm Cream,/pro/validerm-cream.html,0-0
20776,20776,Valisone,/cons/valisone.html,1126-657
20777,20777,Valium,/valium.html,190-1645
20778,20778,Valium injection,/mtm/valium-injection.html,190-1645
20779,20779,Valproate,/pro/valproate.html,233-109
20780,20780,Valproate Injection,/cdi/valproate-injection.html,233-109
20781,20781,Valproate Sodium,/monograph/valproate-sodium.html,0-0
20782,20782,Valproate sodium Intravenous,/cons/valproate-sodium-intravenous.html,109-0
20783,20783,Valproic acid,/mtm/valproic-acid.html,233-109
20784,20784,Valproic Acid Capsules,/cdi/valproic-acid-capsules.html,233-109
20785,20785,Valproic Acid and Derivatives,/ppa/valproic-acid-and-derivatives.html,233-109
20786,20786,Valproic Acid Liquid,/cdi/valproic-acid-liquid.html,233-109
20787,20787,Valproic Acid Oral Solution,/pro/valproic-acid-oral-solution.html,233-109
20788,20788,Valproic Acid Syrup,/pro/valproic-acid-syrup.html,233-109
20789,20789,Valrubicin,/mtm/valrubicin.html,684-0
20790,20790,Valrubicin Intravesical,/cons/valrubicin-intravesical.html,684-0
20791,20791,Valsartan,/mtm/valsartan.html,11-0
20792,20792,Valsartan Capsules,/cdi/valsartan-capsules.html,11-0
20793,20793,Valsartan and Hydrochlorothiazide,/cdi/valsartan-and-hydrochlorothiazide.html,3130-0
20794,20794,Valsartan Tablets,/cdi/valsartan-tablets.html,11-0
20795,20795,Valstar,/mtm/valstar.html,684-0
20796,20796,Valtrex,/valtrex.html,921-486
20797,20797,Valturna,/valturna.html,172-0
20798,20798,Valu-Dryl,/mtm/valu-dryl.html,3321-0
20799,20799,Vanaclear PD,/mtm/vanaclear-pd.html,148-0
20800,20800,Vanacof,/mtm/vanacof.html,21-0
20801,20801,Vanacof-8,/cdi/vanacof-8.html,3247-0
20802,20802,Vanacof CD,/cdi/vanacof-cd.html,1-0
20803,20803,Vanacof DM,/mtm/vanacof-dm.html,50-0
20804,20804,Vanacof G,/cdi/vanacof-g.html,318-0
20805,20805,Vanadium,/npc/vanadium.html,0-0
20806,20806,Vanadom,/cons/vanadom.html,2706-0
20807,20807,Vanahist PD,/mtm/vanahist-pd.html,11-0
20808,20808,Vanamine PD,/mtm/vanamine-pd.html,3321-0
20809,20809,Vanatab DX,/cdi/vanatab-dx.html,9-0
20810,20810,Vanatol LQ,/mtm/vanatol-lq.html,1661-5889
20811,20811,Vanatol S,/pro/vanatol-s.html,20-17785
20812,20812,Vanatrip,/cons/vanatrip.html,109-0
20813,20813,Vancenase,/cons/vancenase.html,324-0
20814,20814,Vancenase AQ,/cons/vancenase-aq.html,324-0
20815,20815,Vancenase AQ Double Strength,/cons/vancenase-aq-double-strength.html,324-0
20816,20816,Vancocin,/cdi/vancocin.html,109-0
20817,20817,Vancocin HCl,/cons/vancocin-hcl.html,187-0
20818,20818,Vancocin HCl Pulvules,/mtm/vancocin-hcl-pulvules.html,1424-16650
20819,20819,Vancoled,/cons/vancoled.html,1310-782
20820,20820,Vancomycin,/vancomycin.html,1310-782
20821,20821,Vancomycin Capsules,/cdi/vancomycin-capsules.html,1310-782
